,Label,Text
2864,0,"Ok that would b lovely, if u r sure. Think about wot u want to do, drinkin, dancin, eatin, cinema, in, out, about... Up to u! Wot about ? "
4981,0,So what u doing today?
3828,1,Congratulations U can claim 2 VIP row A Tickets 2 C Blu in concert in November or Blu gift guaranteed Call 09061104276 to claim TS&Cs www.smsco.net cost£3.75max 
2976,0,"Don't worry, * is easy once have ingredients!"
4126,0,May b approve panalam...but it should have more posts..
4363,0,"I can't right this second, gotta hit people up first"
1607,0,Ok no prob... I'll come after lunch then...
1676,0,"Painful words- ""I thought being Happy was the most toughest thing on Earth... But, the toughest is acting Happy with all unspoken pain inside.."""
620,0,Let there be snow. Let there be snow. This kind of weather brings ppl together so friendships can grow.
2423,0,A bloo bloo bloo I'll miss the first bowl
2995,0,"No idea, I guess we'll work that out an hour after we're supposed to leave since as usual nobody has any interest in figuring shit out before the last second"
5019,0,Babe ! What are you doing ? Where are you ? Who are you talking to ? Do you think of me ? Are you being a good boy? Are you missing me? Do you love me ?
5349,0,I'm home...
480,0,When're you guys getting back? G said you were thinking about not staying for mcr
2955,0,"Think i might have to give it a miss. Am teaching til twelve, then have lecture at two. Damn this working thing."
1687,1,todays vodafone numbers ending with 0089(my last four digits) are selected to received a £350 award. If your number matches please call 09063442151 to claim your £350 award
970,0,"It wont b until 2.15 as trying 2 sort house out, is that ok?"
5006,0,Guess which pub im in? Im as happy as a pig in clover or whatever the saying is! 
4730,0,I've reached already.
2865,0,What I'm saying is if you haven't explicitly told nora I know someone I'm probably just not gonna bother
2915,1,Sorry! U can not unsubscribe yet. THE MOB offer package has a min term of 54 weeks> pls resubmit request after expiry. Reply THEMOB HELP 4 more info
814,0,I borrow ur bag ok.
3077,0,"Mum, hope you are having a great day. Hoping this text meets you well and full of life. Have a great day. Abiola"
791,0,This is hoping you enjoyed your game yesterday. Sorry i've not been in touch but pls know that you are fondly bein thot off. Have a great week. Abiola
5558,0,"Sorry, I'll call later"
3516,0,I'm job profile seems like bpo..
425,0,Send this to ur friends and receive something about ur voice..... How is my speaking expression? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Attractive 9.funny  &lt;#&gt; .irritating  &lt;#&gt; .lovable. reply me..
5091,0,No no. I will check all rooms befor activities
2570,0,Ultimately tor motive tui achieve korli.
3530,1,"Xmas & New Years Eve tickets are now on sale from the club, during the day from 10am till 8pm, and on Thurs, Fri & Sat night this week. They're selling fast!"
3854,0,"Dont worry, 1 day very big lambu ji vl come..til then enjoy batchlor party:-)"
1564,0,Get ready to put on your excellent sub face :)
4788,0,Ü thk of wat to eat tonight.
2061,0,I did. One slice and one breadstick. Lol
720,0,Macha dont feel upset.i can assume your mindset.believe me one evening with me and i have some wonderful plans for both of us.LET LIFE BEGIN AGAIN.call me anytime
1905,0,Wah... Okie okie... Muz make use of e unlimited... Haha... 
885,0,Yoyyooo u know how to change permissions for a drive in mac. My usb flash drive
5428,0,You didnt complete your gist oh.
990,0,Ugh. Gotta drive back to sd from la. My butt is sore.
2295,1,You have 1 new message. Please call 08718738034.
5189,1,ree entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+
725,0,"The world is running and i am still.maybe all are feeling the same,so be it.or i have to admit,i am mad.then where is the correction?or let me call this is life.and keep running with the world,may be u r also running.lets run."
21,0,I‘m going to try for 2 months ha ha only joking
902,0,How is it possible to teach you. And where.
1440,0,In fact when do you leave? I think addie goes back to school tues or wed
3587,1,I am hot n horny and willing I live local to you - text a reply to hear strt back from me 150p per msg Netcollex LtdHelpDesk: 02085076972 reply Stop to end
985,0,Yo guess what I just dropped
5210,0,Dai i downloaded but there is only exe file which i can only run that exe after installing.
2409,0,Dear where you will be when i reach there
1582,0,Hhahhaahahah rofl wtf nig was leonardo in your room or something
1246,0,Hello which the site to download songs its urgent pls
2618,0,I cant pick the phone right now. Pls send a message
1272,0,If you still havent collected the dough pls let me know so i can go to the place i sent it to get the control number
3244,0,Pls accept me for one day. Or am begging you change the number.
3169,0,Ugh hopefully the asus ppl dont randomly do a reformat.
2581,1,U are subscribed to the best Mobile Content Service in the UK for £3 per ten days until you send STOP to 83435. Helpline 08706091795.
4068,1,"You are being contacted by our Dating Service by someone you know! To find out who it is, call from your mobile or landline 09064017305 PoBox75LDNS7 "
4085,0,Quite ok but a bit ex... U better go eat smth now else i'll feel guilty...
873,0,I'll text you when I drop x off
1096,0,Ryder unsold.now gibbs.
536,0,"Good afternoon, my love! How goes that day ? I hope maybe you got some leads on a job. I think of you, boytoy and send you a passionate kiss from across the sea"
2218,0,* Will have two more cartons off u and is very pleased with shelves
3726,0,Nothing spl..wat abt u and whr ru?
49,0,U don't know how stubborn I am. I didn't even want to go to the hospital. I kept telling Mark I'm not a weak sucker. Hospitals are for weak suckers.
1303,0,"FRAN I DECIDED 2 GO N E WAY IM COMPLETELY BROKE AN KNACKERED I GOT UP BOUT 3 C U 2MRW LOVE JANX P.S THIS IS MY DADS FONE, -NO CREDIT"
5400,0,HARD BUT TRUE: How much you show &amp;  express your love to someone....that much it will hurt when they leave you or you get seperated...!鈥┾??〨ud evening...
2045,0,I can send you a pic if you like :)
855,0,Stop the story. I've told him i've returned it and he's saying i should not re order it.
3028,0,You still at the game?
4121,0,"Babe! How goes that day ? What are you up to ? I miss you already, my Love ... * loving kiss* ... I hope everything goes well."
2613,0,Yes. It's all innocent fun. O:-)
4559,0,PISS IS TALKING IS SOMEONE THAT REALISE U THAT POINT THIS AT IS IT.(NOW READ IT BACKWARDS)
2765,0,"Open rebtel with firefox. When it loads just put plus sign in the user name place, and it will show you two numbers. The lower number is my number. Once you pick that number the pin will display okay!"
3539,0,We are pleased to inform that your application for Airtel Broadband is processed successfully. Your installation will happen within 3 days.
4104,1,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599
4775,0,U repeat e instructions again. Wat's e road name of ur house?
4891,0,Sounds like there could be a lot of time spent in that chastity device boy ... *grins* ... Or take your beatings like a good dog. Going to lounge in a nice long bath now ?
532,0,What Today-sunday..sunday is holiday..so no work..
3094,0,staff.science.nus.edu.sg/~phyhcmk/teaching/pc1323
4719,0,My uncles in Atlanta. Wish you guys a great semester.
2509,0,Ok...
3001,0,Id onluy matters when getting on from offcampus
3932,0,Nooooooo I'm gonna be bored to death all day. Cable and internet outage.
3960,0,Have a nice day my dear.
2900,0,"Aight, I should be there by 8 at the latest, probably closer to 7. Are jay and tyler down or should we just do two trips?"
4430,0,Hey they r not watching movie tonight so i'll prob b home early...
976,0,Hey no I ad a crap nite was borin without ya 2 boggy with me u boring biatch! Thanx but u wait til nxt time il ave ya 
5336,0,Sounds better than my evening im just doing my costume. Im not sure what time i finish tomorrow but i will txt you at the end.
3575,0,Yeah sure I'll leave in a min
5097,0,Sorry about that this is my mates phone and i didnt write it love Kate
1548,0,Bishan lar nearer... No need buy so early cos if buy now i gotta park my car...
414,0,Bring home some Wendy =D
140,0,Got c... I lazy to type... I forgot ü in lect... I saw a pouch but like not v nice...
5130,0,Any way where are you and what doing.
5118,0,Are you driving or training?
2484,0,Mm have some kanji dont eat anything heavy ok
1609,0,Are your freezing ? Are you home yet ? Will you remember to kiss your mom in the morning? Do you love me ? Do you think of me ? Are you missing me yet ?
2398,0,Neshanth..tel me who r u?
16,0,Oh k...i'm watching here:)
1210,0,His bday real is in april .
3493,0,I will reach office around  &lt;DECIMAL&gt; . &amp; my mobile have problem. You cann't get my voice. So call you asa i'll free
2305,0,Friendship poem: Dear O Dear U R Not Near But I Can Hear Dont Get Fear Live With Cheer No More Tear U R Always my Dear. Gud ni8
668,0,This pay is  &lt;DECIMAL&gt;  lakhs:)
2489,0,Aiyah e rain like quite big leh. If drizzling i can at least run home.
3226,0,I need... Coz i never go before 
4611,0,Just glad to be talking to you.
3380,0,Dear umma she called me now :-)
1757,0,Lmao ok I wont be needing u to do my hair anymore.
1536,1,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+
1682,0,Y lei?
765,0,"Wishing you and your family Merry ""X"" mas and HAPPY NEW Year in advance.."
1906,0,"There're some people by mu, I'm at the table by lambda"
923,0,It shall be fine. I have avalarr now. Will hollalater
4381,0,Done it but internet connection v slow and can‘t send it. Will try again later or first thing tomo.
1833,0,What time is ur flight tmr?
1535,0,Remember on that day..
2180,0,And popping &lt;#&gt; ibuprofens was no help.
2117,0,"It's that time of the week again, ryan"
1293,0,Da my birthdate in certificate is in april but real date is today. But dont publish it. I shall give you a special treat if you keep the secret. Any way thanks for the wishes
1849,0,I dont want to hear philosophy. Just say what happen
5013,0,U attend ur driving lesson how many times a wk n which day?
2636,0,Tiwary to rcb.battle between bang and kochi.
4488,0,Miss call miss call khelate kintu opponenter miss call dhorte lage. Thats d rule. One with great phone receiving quality wins.
4424,0,alright. Thanks for the advice. Enjoy your night out. I'ma try to get some sleep...
36,0,"Oops, I'll let you know when my roommate's done"
4259,0,I am late. I will be there at
846,0,Meanwhile in the shit suite: xavier decided to give us  &lt;#&gt;  seconds of warning that samantha was coming over and is playing jay's guitar to impress her or some shit. Also I don't think doug realizes I don't live here anymore
2752,0,Play w computer? Aiyah i tok 2 u lor?
4701,1,"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk"
2650,0,"You might want to pull out more just in case and just plan on not spending it if you can, I don't have much confidence in derek and taylor's money management"
4935,0,Hey do you want anything to buy:)
4052,0,"Motivate Behind every darkness, there is a shining light waiting for you to find it... Behind every best friend, there is always trust and love... BSLVYL"
1448,0,Don‘t give a flying monkeys wot they think and I certainly don‘t mind. Any friend of mine and all that!
3466,0,"Haha figures, well I found the piece and priscilla's bowl"
4540,0,"Party's at my place at usf, no charge (but if you can contribute in any way it is greatly appreciated) and yeah, we got room for one more"
4450,1,"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or £1000. To claim txt DIS to 87121 18+6*£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ"
5493,0,I think if he rule tamilnadu..then its very tough for our people.
2768,0,Wow v v impressed. Have funs shopping!
1843,0,Are you comingdown later?
1494,0,How are you with moneY...as in to you...money aint a thing....how are you sha!
3201,0,Just curious because my cuz asked what I was up to
2799,0,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu
